,Distance,EntityID,ReferenceID,UCRGroup,Class,Latitude,Longitude,GeoHash,DateTime,AgencyID,Agency,EventRecord
EVE2927522378744615041:3236526853,2.94,EVE2927522378744615041:3236526853,AVCC-2015-00001782,16,16,32.316627389788714,-106.76696971021128,9tspf7n9,2015-01-26 06:15:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00001782', 'Crime': 'UNLAWFUL TAKING OF MOTOR VEHICLE', 'AddressOfCrime': '2XX S MESQUITE ST, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.76696971021128', 'YCoordinate': '32.316627389788714', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-26 06:15:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.94', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
EVE6436256539366423256:3236530970,22.03,EVE6436256539366423256:3236530970,AVCC-2015-00000658,9,9,32.06390299533972,-106.4651130478793,9tsq3m43,2015-01-26 01:58:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000658', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '23XX GREEN, CHAPARRAL, NM 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.4651130478793', 'YCoordinate': '32.06390299533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-26 01:58:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '22.03', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE5159296541380085926:3236530968,4.00,EVE5159296541380085926:3236530968,AVCC-2015-00000656,9,9,32.30342799729499,-106.8051666672557,9tspc8dv,2015-01-26 00:29:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000656', 'Crime': 'ASSAULT', 'LocationType': 'Jail/Prison', 'AddressOfCrime': 'DONA ANA COUNTY DETENTION CENTER, 18XX COPPER, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.8051666672557', 'YCoordinate': '32.30342799729499', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-26 00:29:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '4.00', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE12166064091261449763:3236526880,3.63,EVE12166064091261449763:3236526880,AVCC-2015-00001775,17,17,32.31963578978872,-106.78276411021129,9tspf5e5,2015-01-25 22:12:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00001775', 'Crime': 'AUTO BURGLARY', 'AddressOfCrime': '8XX BROWNLEE AVE, LAS CRUCES, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.78276411021129', 'YCoordinate': '32.31963578978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 22:12:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.63', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE13758361606786885792:3236530960,18.86,EVE13758361606786885792:3236530960,AVCC-2015-00000650,12,12,32.03023640042563,-106.61066817995722,9tsnnnbm,2015-01-25 19:22:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00000650', 'Crime': 'ALL OTHER LARCENIES FEL/FIREARM', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '3XX LIPPS RD, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.61066817995722', 'YCoordinate': '32.03023640042563', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 19:22:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.86', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE9177711570641414254:3236530990,5.13,EVE9177711570641414254:3236530990,AVCC-2015-00000649,9,9,32.33262239533972,-106.8041185478793,9tspctgx,2015-01-25 18:25:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000649', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '23XX JANET ANN LN, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.8041185478793', 'YCoordinate': '32.33262239533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 18:25:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '5.13', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE18163683893141584659:3236526865,2.32,EVE18163683893141584659:3236526865,AVCC-2015-00001788,17,17,32.311554789788715,-106.73269911021129,9tspg4ps,2015-01-25 17:30:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00001788', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '27XX HILLRISE DR, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73269911021129', 'YCoordinate': '32.311554789788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 17:30:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '2.32', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE10939977831453455655:3236530975,2.37,EVE10939977831453455655:3236530975,AVCC-2015-00000642,17,17,32.24638629558894,-106.7552093203721,9tsp6wr0,2015-01-25 10:59:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000642', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '8XX PAJARO RD, LAS CRUCES, NM 88005', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.7552093203721', 'YCoordinate': '32.24638629558894', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 10:59:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.37', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE949535994843454711:3236531578,1.23,EVE949535994843454711:3236531578,AVCC-2015-00001450,13,13,32.27841354832967,-106.72205313626918,9tspekp7,2015-01-25 08:00:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '13', 'Class': 'Fraud / Forgery', 'IRNumber': 'AVCC-2015-00001450', 'Crime': 'FRAUD. CREDIT CARD EXCEED $2500', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '46XX SANDALWOOD DR, LAS CRUCES, NM 88011', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.72205313626918', 'YCoordinate': '32.27841354832967', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 08:00:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '1.23', 'label': 'Fraud / Forgery'}}, 'CustomHtml': ''}"
EVE15187967613151067161:3236531204,18.49,EVE15187967613151067161:3236531204,AVCC-2015-00000639,26,26,32.03394024436206,-106.6164565965096,9tsnjzs7,2015-01-25 07:52:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '26', 'Class': 'All Other - Non-Criminal', 'IRNumber': 'AVCC-2015-00000639', 'Crime': 'CRIMINAL TRESPASS', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '18XX HIGHWAY, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6164565965096', 'YCoordinate': '32.03394024436206', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 07:52:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.49', 'label': 'All Other - Non-Criminal'}}, 'CustomHtml': ''}"
EVE12000445762247310024:3236527124,0.69,EVE12000445762247310024:3236527124,AVCC-2015-00001741,17,17,32.273554489788715,-106.75284781021128,9tspdg0z,2015-01-25 01:00:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00001741', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '1XX MIMOSA LN, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.75284781021128', 'YCoordinate': '32.273554489788715', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 01:00:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '0.69', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE2575759795676684014:3236531203,20.33,EVE2575759795676684014:3236531203,AVCC-2015-00000638,19,19,32.008325562435594,-106.60712726563384,9tsnn4gn,2015-01-25 00:56:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00000638', 'Crime': 'AGGRAVATED DWI;BrAC .16 or higher', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'HIGHWAY 404 INTERSTATE, XX ANTHONY, NM, 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60712726563384', 'YCoordinate': '32.008325562435594', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 00:56:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '20.33', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE18396870157482381584:3236531198,13.33,EVE18396870157482381584:3236531198,AVCC-2015-00000636,17,17,32.427300595588946,-106.59668862037209,9tu0qr4w,2015-01-25 00:22:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000636', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '58XX FIRST ST, ORGAN, NM 88052', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.59668862037209', 'YCoordinate': '32.427300595588946', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 00:22:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '13.33', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE7866437756457784253:3236531197,4.06,EVE7866437756457784253:3236531197,AVCC-2015-00000635,22,22,32.30395321575415,-106.80605849705005,9tspc8f0,2015-01-25 00:16:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '22', 'Class': 'Disorderly Conduct', 'IRNumber': 'AVCC-2015-00000635', 'Crime': 'DISTURBANCE', 'LocationType': 'Jail/Prison', 'AddressOfCrime': '18XX COPPER, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80605849705005', 'YCoordinate': '32.30395321575415', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 00:16:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '4.06', 'label': 'Disorderly Conduct'}}, 'CustomHtml': ''}"
EVE15203628751394453490:3236531196,13.39,EVE15203628751394453490:3236531196,AVCC-2015-00000634,17,17,32.42846899558894,-106.5967319203721,9tu0qr6t,2015-01-25 00:01:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00000634', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '161XX FURNACE ST, ORGAN, NM 88052', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.5967319203721', 'YCoordinate': '32.42846899558894', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-25 00:01:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '13.39', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE4338026056488725415:3236531195,2.53,EVE4338026056488725415:3236531195,AVCC-2015-00000633,24,24,32.300061492238235,-106.70735903682085,9tspgb41,2015-01-24 23:20:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00000633', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000', 'LocationType': 'Field/Woods', 'AddressOfCrime': '@CENTENNIAL HIGH SCHOOL, LAS CRUCES, NM, 88011', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.70735903682085', 'YCoordinate': '32.300061492238235', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 23:20:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '2.53', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE13482105613066771268:3236531194,10.97,EVE13482105613066771268:3236531194,AVCC-2015-00000632,10,10,32.42154042494596,-106.65994488388692,9tu0kyht,2015-01-24 23:14:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00000632', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '90XX CORONA RD, LAS CRUCES, NM 88012', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.65994488388692', 'YCoordinate': '32.42154042494596', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 23:14:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.97', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE17991625240289607073:3236531192,6.76,EVE17991625240289607073:3236531192,AVCC-2015-00000631,24,24,32.361717955341526,-106.80508637392197,9tu01e6b,2015-01-24 22:44:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '24', 'Class': 'Vandalism', 'IRNumber': 'AVCC-2015-00000631', 'Crime': 'CRIM. DAMAGE TO PROP. <$1000 OF HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '42XX DONA ANA RD, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80508637392197', 'YCoordinate': '32.361717955341526', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 22:44:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '6.76', 'label': 'Vandalism'}}, 'CustomHtml': ''}"
EVE14276315285133554203:3236527503,3.17,EVE14276315285133554203:3236527503,AVCC-2015-00001726,10,10,32.315649689788714,-106.77603961021128,9tspf6bh,2015-01-24 22:13:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '10', 'Class': 'Burglary - Commercial', 'IRNumber': 'AVCC-2015-00001726', 'Crime': 'BURGLARY OF A DWELLING', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '5XX W GRIGGS AVE #E4, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.77603961021128', 'YCoordinate': '32.315649689788714', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 22:13:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '3.17', 'label': 'Burglary - Commercial'}}, 'CustomHtml': ''}"
EVE14554484899100837551:3236531222,5.08,EVE14554484899100837551:3236531222,AVCC-2015-00000628,8,8,32.32800873611102,-106.80818947329581,9tspct0s,2015-01-24 20:25:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '8', 'Class': 'Assault - Aggravated', 'IRNumber': 'AVCC-2015-00000628', 'Crime': 'AGG. BAT. MAY CAUSE D. OR G.B.H', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '21XX ISAACKS LN, Las Cruces, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.80818947329581', 'YCoordinate': '32.32800873611102', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 20:25:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '5.08', 'label': 'Assault - Aggravated'}}, 'CustomHtml': ''}"
EVE8189306354280915298:3236531221,19.16,EVE8189306354280915298:3236531221,AVCC-2015-00000627,19,19,32.02857386243559,-106.60268136563383,9tsnnnw7,2015-01-24 19:01:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '19', 'Class': 'Driving Under the Influence (DUI)', 'IRNumber': 'AVCC-2015-00000627', 'Crime': 'AGGRAVATED DWI;BrAC .16 or higher', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': 'FAMILY DOLLAR/ANTHONY, ANTHONY, NM, 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60268136563383', 'YCoordinate': '32.02857386243559', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 19:01:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '19.16', 'label': 'Driving Under the Influence (DUI)'}}, 'CustomHtml': ''}"
EVE3658000049422740941:3236527515,1.73,EVE3658000049422740941:3236527515,AVCC-2015-00001715,17,17,32.30399738978872,-106.73891921021128,9tspg0g0,2015-01-24 17:36:00.000,NM0070100,Las Cruces Police Department (NM),"{'MOs': {'MO': {'UCRGroup': '17', 'Class': 'Burglary from Motor Vehicle', 'IRNumber': 'AVCC-2015-00001715', 'Crime': 'AUTO BURGLARY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '22XX MISSOURI AVE #2C, NM', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.73891921021128', 'YCoordinate': '32.30399738978872', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 17:36:00.000', 'Agency': 'Las Cruces Police Department (NM)', 'Distance': '1.73', 'label': 'Burglary from Motor Vehicle'}}, 'CustomHtml': ''}"
EVE3552322692077207319:3236531213,10.72,EVE3552322692077207319:3236531213,AVCC-2015-00000620,9,9,32.14008439533972,-106.6617743478793,9tsnufgm,2015-01-24 15:51:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000620', 'Crime': 'BATTERY AGAINST HOUSEHOLD MEMBER', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX LILY WAY, MESQUITE, NM 88048', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.6617743478793', 'YCoordinate': '32.14008439533972', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 15:51:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '10.72', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE9163490893878681240:3236531175,15.28,EVE9163490893878681240:3236531175,AVCC-2015-00000614,9,9,32.46064949729497,-106.89281556725571,9tgbxt70,2015-01-24 15:27:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000614', 'Crime': 'ASSAULT', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': '103XX N VALLEY DR, LAS CRUCES, NM 88007', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.89281556725571', 'YCoordinate': '32.46064949729497', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 15:27:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '15.28', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE664485599493446206:3236531171,17.95,EVE664485599493446206:3236531171,AVCC-2015-00000612,12,12,32.04572058648257,-106.60825290561364,9tsnq1dp,2015-01-24 13:32:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '12', 'Class': 'Theft', 'IRNumber': 'AVCC-2015-00000612', 'Crime': 'ALL OTHER LARCENIES', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX CAMARGO ST, Anthony, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60825290561364', 'YCoordinate': '32.04572058648257', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 13:32:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '17.95', 'label': 'Theft'}}, 'CustomHtml': ''}"
EVE14803909316801203770:3236531166,25.40,EVE14803909316801203770:3236531166,AVCC-2015-00000609,9,9,32.04152482160575,-106.41169823402865,9tsq68cr,2015-01-24 12:34:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000609', 'Crime': 'BATTERY', 'LocationType': 'School-Elementary/Secondary', 'AddressOfCrime': '@CHAPARRAL MIDDLE SCHOOL (MEDIA SENSITIVE), CHAPARRAL, NM, 88081', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.41169823402865', 'YCoordinate': '32.04152482160575', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 12:34:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '25.40', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE1927242321577401684:3236531164,16.32,EVE1927242321577401684:3236531164,AVCC-2015-00000607,9,9,32.06829142160574,-106.61727703402865,9tsnmvge,2015-01-24 11:32:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '9', 'Class': 'Assault - Simple', 'IRNumber': 'AVCC-2015-00000607', 'Crime': 'BATTERY', 'LocationType': 'Residence/Apartment', 'AddressOfCrime': 'XX ALEJO LN, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.61727703402865', 'YCoordinate': '32.06829142160574', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 11:32:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '16.32', 'label': 'Assault - Simple'}}, 'CustomHtml': ''}"
EVE17004088840124907302:3236531187,18.12,EVE17004088840124907302:3236531187,AVCC-2015-00000605,16,16,32.043393140024286,-106.60749731538706,9tsnq16f,2015-01-24 10:31:00.000,NM0070000,Dona Ana County Sheriff's Office (NM),"{'MOs': {'MO': {'UCRGroup': '16', 'Class': 'Motor Vehicle Theft', 'IRNumber': 'AVCC-2015-00000605', 'Crime': '(ATT) AUTO THEFT', 'LocationType': 'Highway/Road/Alley', 'AddressOfCrime': '1XX MONTANA AZUL ST, ANTHONY, NM 88021', 'Accuracy': 'Address', 'TCoordinate': '0.0', 'XCoordinate': '-106.60749731538706', 'YCoordinate': '32.043393140024286', 'XOffset': '1', 'YOffset': '0', 'GeoCoded': '1', 'MoStamp': '0', 'DateTime': '2015-01-24 10:31:00.000', 'Agency': ""Dona Ana County Sheriff's Office (NM)"", 'Distance': '18.12', 'label': 'Motor Vehicle Theft'}}, 'CustomHtml': ''}"
